Generator Learning Rate: 2.5e-05
Length of dataset: 5058
Labeled dataset size: 723
Length of dataset: 258
Unlabeled dataset size: 37
Let's go!
Generator Learning Rate: 2.5e-05
2024-07-29 22:48:48.761135 Epoch [001/050], Step [0010/0723], Gen Loss: 2.4780
2024-07-29 23:22:08.855587 Epoch [004/050], Step [0723/0723], Gen Loss: 1.6266
Generator Learning Rate: 2.500000000000001e-09

JOB STATISTICS
==============
Job ID: 7220111
Cluster: snellius
User/Group: scur2320/scur2320
State: CANCELLED (exit code 0)
Nodes: 1
Cores per node: 9
CPU Utilized: 00:00:01
CPU Efficiency: 0.00% of 05:44:24 core-walltime
Job Wall-clock time: 00:38:16
Memory Utilized: 4.49 GB
Memory Efficiency: 7.48% of 60.00 GB
